protein_id,class,label
A0A673UMD5,1,4
A0A673KZV0,1,4
A0A674PAS2,1,4
A0A673W3S6,1,4
A0A673Z6D1,1,4
A0A673Z3V6,1,4
A0A670IX35,1,4
A0A672LUR4,1,4
A0A670XV92,1,4
A0A673CIC2,1,4
A0A668A0T5,1,4
A0A673W2J1,1,4
A0A663M9Z7,1,4
A0A672QH04,1,4
A0A671QTF0,1,4
A0A671SQE4,1,4
A0A674EJK4,1,4
A0A665UIV5,1,4
A0A672QFP8,1,4
A0A672V8S3,1,4
A0A667ZWA5,1,4
A0A665UHC3,1,4
A0A669PMK7,1,4
A0A6J3EQ64,1,4
A0A6J1S685,1,4
A0A6J2PBA5,1,4
A0A6E8VMY6,1,4
A0A6J2RM56,1,4
A0A6P3YDY4,1,4
A0A6P4J1L7,1,4
A0A6J2H1T0,1,4
A0A6P4XYK3,1,4
A0A6P3QJ79,1,4
A0A6P5LTN7,1,4
A0A6P3IGQ7,1,4
A0A6I8S1W1,1,4
A0A6P5BLU5,1,4
A0A6J1NCV5,1,4
A0A6J1LFY7,1,4
A0A6J3L5A9,1,4
A0A6J0H148,1,4
A0A6J1S569,1,4
A0A6P3Q3G4,1,4
A0A6J2DGI2,1,4
A0A6I8NIL3,1,4
A0A6J3QWC8,1,4
A0A6P5Q3S6,1,4
A0A6M2DUK8,1,4
A0A6J2RNN3,1,4
A0A6J0UKB2,1,4
A0A6J3JJA8,1,4
A0A6J0HC43,1,4
A0A6J2RJH7,1,4
A0A6P3F7D3,1,4
A0A6P5L6Q1,1,4
A0A6I9ZUW3,1,4
A0A6J0B5C7,1,4
A0A6I8NKD3,1,4
A0A6J0TV69,1,4
A0A6J2RNM9,1,4
A0A6J2VWV3,1,4
A0A6J1UUI7,1,4
A0A6G0HJX2,1,4
A0A6I9WXZ0,1,4
A0A6E8VN85,1,4
A0A6J0YE38,1,4
A0A6J2P9R6,1,4
A0A6J3BRV7,1,4
A0A6J3L5A7,1,4
A0A6G1Q6C1,1,4
A0A6I8Q6Z5,1,4
A0A6J2RMW3,1,4
A0A6P4YWV1,1,4
A0A6J2PBX8,1,4
A0A6P5L636,1,4
A0A6F9CRB6,1,4
A0A6P3QIG1,1,4
A0A6D2XBA7,1,4
A0A6F8ZYG7,1,4
A0A6P5QG37,1,4
A0A6J1S681,1,4
A0A6P3I936,1,4
A0A6J3CZJ5,1,4
A0A6F9D8X3,1,4
A0A6J0YFL5,1,4
A0A6A7FQQ2,1,4
A0A6G0TER5,1,4
A0A6P3QDN2,1,4
A0A6J2V1W4,1,4
A0A6J0BRJ7,1,4
A0A6I9IM88,1,4
A0A6J2EDU8,1,4
A0A6P5QBN4,1,4
A0A6J1YZ91,1,4
A0A6J0T1C0,1,4
A0A6J1TX82,1,4
A0A6I9HB28,1,4
A0A6J2JCT3,1,4
A0A6J0USJ1,1,4
A0A6P3FIB7,1,4
A0A6J2DCI1,1,4
A0A6G1RM30,1,4
A0A6P4YSZ2,1,4
A0A6B0S660,1,4
A0A6J2IPG8,1,4
A0A6G1S105,1,4
A0A6G1BHG1,1,4
A0A6J0DH08,1,4
A0A6J3DKW7,1,4
A0A6P5L9V1,1,4
A0A6J0H0L2,1,4
A0A6P3V3H5,1,4
A0A6J0UPH0,1,4
A0A6J2MC68,1,4
A0A6J2VUK3,1,4
A0A6J1PKG0,1,4
A0A6I9YFS0,1,4
A0A6P5P422,1,4
A0A6G0UZG3,1,4
A0A6J2IN60,1,4
A0A6I9W4H4,1,4
A0A6J2RM52,1,4
A0A6J2RKB8,1,4
A0A6I8PYM9,1,4
A0A6J0YFY7,1,4
A0A6J2HUF4,1,4
A0A6J0CL52,1,4
A0A6P3FT15,1,4
A0A6J0HED7,1,4
A0A6P3YFQ5,1,4
A0A6J3JKA6,1,4
A0A6D2X846,1,4
A0A6J0HAN2,1,4
A0A6P5QG33,1,4
A0A6I9MA01,1,4
A0A6J1N7J4,1,4
A0A6I8MXK5,1,4
A0A6I8RGS1,1,4
A0A6D2XUN2,1,4
A0A6J0BTT5,1,4
A0A6P4F0K7,1,4
A0A6P3FLW4,1,4
A0A6J2VRE2,1,4
A0A6I8P5D7,1,4
A0A6J3L939,1,4
A0A6I9IL83,1,4
A0A6P5L581,1,4
A0A6J2DHX2,1,4
A0A6J3QVG1,1,4
A0A6J2H135,1,4
A0A6J3BSM0,1,4
A0A6P5Q3S2,1,4
A0A6P5C6Y1,1,4
A0A6I9HNY8,1,4
A0A6B2E5Y5,1,4
A0A6I9ZVX9,1,4
A0A6J2MHB1,1,4
A0A6J1SA80,1,4
A0A6I9W4I1,1,4
A0A6P4IZF8,1,4
A0A6J1UW78,1,4
A0A6J1N4Q5,1,4
A0A6J3DNC1,1,4
A0A6J2YF74,1,4
A0A6I8RL53,1,4
A0A6I9MHQ4,1,4
A0A6J3DRA2,1,4
A0A6J2A475,1,4
A0A6P3IJC1,1,4
A0A6P3IJH8,1,4
A0A6J0HD90,1,4
A0A6I8S600,1,4
A0A6P3YHI9,1,4
A0A6P3YDU9,1,4
A0A6P3F741,1,4
A0A6J3QSY1,1,4
A0A6P4FEH9,1,4
A0A6J0UM83,1,4
A0A6J1PLB2,1,4
A0A6J0Y5V5,1,4
A0A6J2RP24,1,4
A0A6J1TWC5,1,4
A0A6P5C7B3,1,4
A0A6P3W2D3,1,4
A0A6J3DS77,1,4
A0A6J2H290,1,4
A0A6J1QP21,1,4
A0A6J1UUK6,1,4
A0A6P5M0Z6,1,4
A0A6J2JBV2,1,4
A0A6J2WZ43,1,4
A0A6J1Z190,1,4
A0A6J0YED2,1,4
A0A6J0BSG2,1,4
A0A6J3JHV8,1,4
A0A6J0BRK2,1,4
A0A6P5B3G5,1,4
A0A6J1SBU0,1,4
A0A6I9NYX5,1,4
A0A6J3CVQ3,1,4
A0A6I9Z9Z7,1,4
A0A6J0HC42,1,4
A0A6B0SA47,1,4
A0A6L2Q7W6,1,4
A0A6J2PC99,1,4
A0A6J2RLI8,1,4
A0A6J1SA85,1,4
A0A6J2JEP6,1,4
A0A6J1V1Y5,1,4
A0A6J0HDA1,1,4
A0A6I9XKT5,1,4
A0A6J2TC30,1,4
A0A6J2MEB6,1,4
A0A6P5C885,1,4
A0A6J0HC33,1,4
A0A6P3E2C6,1,4
A0A6J2MJC3,1,4
A0A6J3CYH7,1,4
A0A6I8RYQ6,1,4
A0A6J0XVD7,1,4
A0A6P3I993,1,4
A0A6J1NI82,1,4
A0A6J2JC70,1,4
A0A6J2YHJ8,1,4
A0A6H5GVV7,1,4
A0A6J2VU86,1,4
A0A6J2A884,1,4
A0A6P5JUC1,1,4
A0A6J2VU27,1,4
A0A6J0HBP9,1,4
A0A6J2DE58,1,4
A0A6D2Y539,1,4
A0A6I8NPF7,1,4
A0A6J1NCV8,1,4
A0A6G0HJD1,1,4
A0A6J1SBU5,1,4
A0A6J1VA57,1,4
A0A6P3UDV2,1,4
A0A6J3IGY9,1,4
A0A6I9W5M3,1,4
A0A6P5LDA4,1,4
A0A6J1V4B6,1,4
A0A6J0BSX9,1,4
A0A6J2DBU9,1,4
A0A6J2MEE3,1,4
A0A6J2VWV7,1,4
A0A6G1Q5I5,1,4
A0A6J3CTE2,1,4
A0A6J0XVE3,1,4
A0A6J2E6N6,1,4
A0A6J3JJ14,1,4
A0A6J2IN54,1,4
A0A6J1LE93,1,4
A0A6P5C6S0,1,4
A0A6I9HBD1,1,4
A0A6J2V3U0,1,4
A0A6J1PL87,1,4
A0A6J0BSC3,1,4
A0A6P8RB21,1,4
A0A6Q6Q7B9,1,4
A0A6P6IQX0,1,4
A0A6P8WKW6,1,4
A0A7K5GQT6,1,4
A0A7J7X9A6,1,4
A0A6Q2XRE3,1,4
A0A6P7I8F2,1,4
A0A6P7Y3T8,1,4
A0A7K5GDZ0,1,4
A0A7K4RMG3,1,4
A0A6P7TCI9,1,4
A0A6Q2ZD66,1,4
A0A7K5FS36,1,4
A0A6Q2ZQ81,1,4
A0A6P6KL92,1,4
A0A6P8ST07,1,4
A0A6S7IUI5,1,4
A0A7K5J6S0,1,4
A0A7J8J502,1,4
A0A7J8EIA4,1,4
A0A7E5WQA5,1,4
A0A6P9ACR9,1,4
A0A6Q2Z2X9,1,4
A0A7J7RLK1,1,4
A0A7K5ESQ7,1,4
A0A6P7LTV3,1,4
A0A7J8I4K1,1,4
A0A7K4RL16,1,4
A0A7K4VEI8,1,4
A0A6P6PQM3,1,4
A0A6P6PQN2,1,4
A0A6P6PA65,1,4
A0A7K4KNC6,1,4
A0A6P7X4P0,1,4
A0A6P8V8G7,1,4
A0A6P7DLA0,1,4
A0A7G3AE63,1,4
A0A7K5I9X4,1,4
A0A7K4QL85,1,4
A0A7K5RRQ0,1,4
A0A7J7YCD8,1,4
A0A7K5TB42,1,4
A0A7K4XAE0,1,4
A0A6P6CGB7,1,4
A0A6P6D715,1,4
A0A7J7TZF3,1,4
A0A7J8EIH4,1,4
A0A7J7XEC9,1,4
A0A6P7K5I8,1,4
A0A7K4UWB0,1,4
A0A6P7KB16,1,4
A0A6Q2X2S3,1,4
A0A6P6MYL6,1,4
A0A7K4Y4K0,1,4
A0A7E5WNS5,1,4
A0A7K5LI17,1,4
A0A6P8QML7,1,4
A0A7K4ZCE4,1,4
A0A7K5K1R0,1,4
A0A7J7XAG6,1,4
A0A7J7TZF6,1,4
A0A7J7YC86,1,4
A0A6P6ETH6,1,4
A0A6P7K5P3,1,4
A0A6P9E2V9,1,4
A0A7J7T1V7,1,4
A0A6P7RF19,1,4
A0A6Q2WWK4,1,4
A0A7F8QGQ6,1,4
A0A7J8AUQ1,1,4
A0A6P7K5N8,1,4
A0A6P8MV20,1,4
A0A6Q2YIQ1,1,4
A0A7K5Q9E7,1,4
A0A6Q2YRQ2,1,4
A0A7K5NNG8,1,4
A0A7K5RWU8,1,4
A0A6P7LFT1,1,4
A0A6P7TAK9,1,4
A0A7K4PYK9,1,4
A0A7K4WVS0,1,4
A0A7K4XMJ7,1,4
A0A7J6B5P8,1,4
A0A7K5PVA1,1,4
A0A7K5AP13,1,4
A0A7K4LY05,1,4
A0A7I2Y1J6,1,4
A0A7K4TZT6,1,4
A0A6P8GNL5,1,4
A0A6V7H9M2,1,4
A0A6P6IN90,1,4
A0A7J6ALQ9,1,4
A0A7K5NQK3,1,4
A0A7K4K7W8,1,4
A0A7J7X9D2,1,4
A0A6P9AKI5,1,4
A0A7K5T595,1,4
A0A7K5BA95,1,4
A0A6P6KJ63,1,4
A0A7K4XEV5,1,4
A0A7K5HMH7,1,4
A0A6P7XBA5,1,4
A0A7J8I4G0,1,4
A0A7J8BPA5,1,4
A0A7J8I5C4,1,4
A0A7J8EJD6,1,4
A0A7K5MZ47,1,4
A0A7K4R319,1,4
A0A6P9DPZ2,1,4
A0A7J8EIE1,1,4
A0A6P9ACS4,1,4
A0A7J7F618,1,4
A0A7K5P4I4,1,4
A0A7J8I5B4,1,4
A0A7K4T8L9,1,4
A0A7K4P7F8,1,4
A0A6P7LHF4,1,4
A0A7K5IVV2,1,4
A0A6V7UIN5,1,4
A0A6P7LS69,1,4
A0A6Q8PG54,1,4
A0A7E6FHW7,1,4
A0A6P8NCU6,1,4
A0A6P8X025,1,4
A0A7J8I4E7,1,4
A0A6P6IQI1,1,4
A0A6P6Y3J9,1,4
A0A6Q2XUL1,1,4
A0A7K4WAU0,1,4
A0A6P7L5N0,1,4
A0A6P9ACR5,1,4
A0A6P9AET1,1,4
A0A7J7RLH8,1,4
A0A6P9ACR2,1,4
A0A6P7HTV4,1,4
A0A7J6CYV3,1,4
A0A7K4ZSC9,1,4
A0A7E5WPT9,1,4
A0A7E6FGU3,1,4
A0A7E4VSU9,1,4
A0A7K5M8E8,1,4
A0A6P8GXZ9,1,4
A0A7J7XEI8,1,4
A0A7J8J698,1,4
A0A6P9AKH7,1,4
A0A6P7LTU8,1,4
A0A7K5T2F3,1,4
A0A6P8QQN5,1,4
A0A6P6PQN5,1,4
A0A7K5QNB2,1,4
A0A6P7RGH1,1,4
A0A6Q2X5U3,1,4
A0A6P6NR40,1,4
A0A6P8GTM0,1,4
A0A7K5G7T4,1,4
A0A6P7I7Q4,1,4
A0A7J8EIG8,1,4
A0A6P8MER6,1,4
A0A7J8J613,1,4
A0A6P7IFW2,1,4
A0A6P8H0J2,1,4
A0A6P8QMN4,1,4
A0A7J7K375,1,4
A0A7K4VXI0,1,4
A0A6P6KMD6,1,4
A0A6P6PAT6,1,4
A0A6P9E1I9,1,4
A0A7K5RRI0,1,4
A0A7J8EIP2,1,4
A0A6P9DP76,1,4
A0A7K4LYX9,1,4
A0A6P6MZL4,1,4
A0A6P8EQY2,1,4
A0A6P7K5W4,1,4
A0A7I4Y560,1,4
A0A6Q2XNZ8,1,4
A0A7J8I5Y0,1,4
A0A6P9AKI2,1,4
A0A6P7TB71,1,4
A0A7K5DYG4,1,4
A0A6P6N0E7,1,4
A0A6P6PNB9,1,4
A0A7K5F131,1,4
A0A6P8GXZ5,1,4
A0A7K4YDR5,1,4
A0A7K5KXY9,1,4
A0A7J8J5V1,1,4
A0A7K5BYI7,1,4
A0A6P6PS39,1,4
A0A7E5WNM5,1,4
A0A7K4M3A6,1,4
A0A7J8BPS5,1,4
A0A6P9D611,1,4
A0A7K5IF87,1,4
A0A7J8J6Z0,1,4
A0A7K4PZN3,1,4
A0A6P7LS60,1,4
A0A6P8GNL8,1,4
A0A7J7T1L7,1,4
A0A6Q2Z545,1,4
A0A6P6HNA1,1,4
A0A7J6BVS3,1,4
A0A7J7TZF1,1,4
A0A6P7K5V9,1,4
A0A6P6IWD9,1,4
A0A7J7XEY7,1,4
A0A6Q2XKD8,1,4
A0A7K5Q0V9,1,4
A0A7K5JXW7,1,4
A0A6V7W6M8,1,4
A0A7K5C6L1,1,4
A0A6P6NSN6,1,4
A0A7K4R061,1,4
A0A6P9AF90,1,4
A0A7J8I671,1,4
A0A7K4UCZ2,1,4
A0A7K4YPG1,1,4
A0A6Q2Y171,1,4
A0A6P6PA60,1,4
A0A7J6A3S9,1,4
A0A7K5EYP9,1,4
A0A6P8GMJ4,1,4
A0A6P8HA21,1,4
A0A7J7YCC9,1,4
A0A6P8QMM5,1,4
A0A6P6ESI3,1,4
A0A6P6IUG1,1,4
A0A6P6NRB4,1,4
A0A7J8BQX6,1,4
A0A7J8EIV8,1,4
A0A7K4SU51,1,4
A0A7K5LM21,1,4
A0A6P9DS45,1,4
A0A7K5K6C1,1,4
A0A7K4KEP1,1,4
A0A7J7X9T3,1,4
A0A7J7YCB8,1,4
A0A6P9AET5,1,4
A0A6P6P9Y2,1,4
A0A6P8H000,1,4
A0A7K4U3D6,1,4
A0A7K5CDX4,1,4
A0A6Q2X4G4,1,4
A0A7J6B3I7,1,4
A0A7K5B3B4,1,4
A0A6P7I1F9,1,4
A0A7J7TZB9,1,4
A0A6P6QAF4,1,4
A0A6P6PPU2,1,4
A0A7K5D5M1,1,4
A0A6P7LUM6,1,4
A0A6P6NS96,1,4
A0A6P6IN17,1,4
A0A7J6CVJ5,1,4
A0A6P6Y479,1,4
A0A7K5M2E2,1,4
A0A6P9DS42,1,4
A0A7K4JB37,1,4
A0A7J8AU62,1,4
A0A6P9D617,1,4
A0A7K5I249,1,4
A0A7K5R0K4,1,4
A0A6P7WW43,1,4
A0A7K5DEI2,1,4
A0A6P8M2H8,1,4
A0A7J8I5F0,1,4
A0A6P6HN53,1,4
A0A6P9E5J1,1,4
A0A6P7XBA0,1,4
A0A7K4JKI0,1,4
A0A6P9ACQ5,1,4
A0A6P7K7T8,1,4
A0A6P6NSB8,1,4
A0A6P7LGU7,1,4
A0A6P8JY01,1,4
A0A6P6PB90,1,4
A0A7J8BQH1,1,4
A0A7K4TCI8,1,4
A0A6P7K7T3,1,4
A0A7J7XFA1,1,4
A0A6P8RMH1,1,4
A0A7K7EV38,1,4
A0A7K6LHB7,1,4
A0A7K6GCU1,1,4
A0A7K8IDR4,1,4
A0A7K8CEN7,1,4
A0A7L3H7U6,1,4
A0A7K5Y0E6,1,4
A0A7L1RUD3,1,4
A0A7L3YAH8,1,4
A0A7L3SR02,1,4
A0A7K9QDC0,1,4
A0A7L1CT61,1,4
A0A7K8WPR1,1,4
A0A7K9PB37,1,4
A0A7K9XZR0,1,4
A0A7L2YDH4,1,4
A0A7K7MFB9,1,4
A0A7K8P4S8,1,4
A0A7K9VEX7,1,4
A0A7L0Q3G9,1,4
A0A7L2N3C4,1,4
A0A7K5UU90,1,4
A0A7K6EXS8,1,4
A0A7L4MXD6,1,4
A0A7K9N4U0,1,4
A0A7K7JI84,1,4
A0A7L1NKL6,1,4
A0A7L3UM18,1,4
A0A7K7FM03,1,4
A0A7K6QVK2,1,4
A0A7L1BGH5,1,4
A0A7K5Z9P0,1,4
A0A7K9EJ22,1,4
A0A7L3S373,1,4
A0A7L0RZA3,1,4
A0A7K8JN15,1,4
A0A7L4CFZ7,1,4
A0A7K7YZH7,1,4
A0A7L0BSA5,1,4
A0A7K6YWH6,1,4
A0A7L0PKR2,1,4
A0A7L2YXW2,1,4
A0A7K9WT99,1,4
A0A7K6JX76,1,4
A0A7K9I415,1,4
A0A7K6T3D2,1,4
A0A7K6UA38,1,4
A0A7L3Z8Y9,1,4
A0A7K6WBW9,1,4
A0A7L0Q4E0,1,4
A0A7L4BC23,1,4
A0A7L0ZWR6,1,4
A0A7L3RVR5,1,4
A0A7L0VP91,1,4
A0A7K7J356,1,4
A0A7L1VIP5,1,4
A0A7K8QEN6,1,4
A0A7K5VZT7,1,4
A0A7K6PCD4,1,4
A0A7K9DQU1,1,4
A0A7L4D944,1,4
A0A7K6FVD4,1,4
A0A7L0LGR4,1,4
A0A7L3MEG1,1,4
A0A7K7X2D7,1,4
A0A7K8CCQ5,1,4
A0A7K8ZLT1,1,4
A0A7K7UEL8,1,4
A0A7K9XE42,1,4
A0A7L1CP86,1,4
A0A7L2MZ20,1,4
A0A7K9M6L9,1,4
A0A7L1DCA6,1,4
A0A7K7MMH0,1,4
A0A7L2JQD2,1,4
A0A7L1L9Y2,1,4
A0A7L0MB13,1,4
A0A7K6SPW3,1,4
A0A7L3UA59,1,4
A0A7L1PEI1,1,4
A0A7K6KSF9,1,4
A0A7K8SZ85,1,4
A0A7K7ART1,1,4
A0A7L4J8E5,1,4
A0A7L0YMJ1,1,4
A0A7K7F7J6,1,4
A0A7K6I0X5,1,4
A0A7K8MUY9,1,4
A0A7L3KL84,1,4
A0A7L2KWL3,1,4
A0A7K9R0C9,1,4
A0A7L2CDK7,1,4
A0A7L1R6W8,1,4
A0A7K7TFK5,1,4
A0A7L1DU01,1,4
A0A7K6KX38,1,4
A0A7K7BPA0,1,4
A0A7K6C3Y0,1,4
A0A7L1A3C3,1,4
A0A7K8MYF2,1,4
A0A7K7C1Y5,1,4
A0A7L4JPU8,1,4
A0A7K9GBF8,1,4
A0A7L1RPL1,1,4
A0A7L0BHX2,1,4
A0A7L2W8L3,1,4
A0A7L1K259,1,4
A0A7K6Y9D5,1,4
A0A7K6G0M7,1,4
A0A7L0ATH6,1,4
A0A7K7Q7V1,1,4
A0A7L1JY85,1,4
A0A7K8ZB93,1,4
A0A7K7GFF9,1,4
A0A7L4H2E2,1,4
A0A7L0X6L5,1,4
A0A7K8I4E8,1,4
A0A7K6XZL0,1,4
A0A7K8MQJ0,1,4
A0A7L3AMV3,1,4
A0A7K8UJY9,1,4
A0A7L3I8H3,1,4
A0A7K8RV20,1,4
A0A7L3ZI83,1,4
A0A7L0X2E4,1,4
A0A7K8YQP7,1,4
A0A7L3FYD4,1,4
A0A7L2A1G4,1,4
A0A7L1UA97,1,4
A0A7K6V7C0,1,4
A0A7L3K2T0,1,4
A0A7L1PXM7,1,4
A0A7L1WSG8,1,4
A0A7L3CCQ4,1,4
A0A7L1NB70,1,4
A0A7K7LS06,1,4
A0A7L1YXS1,1,4
A0A7L2GYZ5,1,4
A0A7L0D160,1,4
A0A7L2DPK8,1,4
A0A7K6Q5C1,1,4
A0A7K6DBG0,1,4
A0A7L1TTY6,1,4
A0A7K8YHD0,1,4
A0A7L3AST3,1,4
A0A7L2WIQ7,1,4
A0A7K6X9B1,1,4
A0A7L3E152,1,4
A0A7L2HSQ2,1,4
A0A7L2NNB7,1,4
A0A7K8LPQ2,1,4
A0A7L2NK90,1,4
A0A7L2QY16,1,4
A0A7L3VBA0,1,4
A0A7K8PNI5,1,4
A0A7K7XMG0,1,4
A0A7K7JZQ4,1,4
A0A7K5U709,1,4
A0A7K9UK04,1,4
A0A7K6ZC98,1,4
A0A7K8IAW1,1,4
A0A7K8JCT0,1,4
A0A7K6U057,1,4
A0A7K7NKE8,1,4
A0A7L4IR18,1,4
A0A7L4HFN6,1,4
A0A7L0EGA7,1,4
A0A7L3JHN1,1,4
A0A7L4L5A5,1,4
A0A7K5XER6,1,4
A0A7K7L4V2,1,4
A0A7L0MWM9,1,4
A0A7K6IPB7,1,4
A0A7L0QJX4,1,4
A0A7L3QTG1,1,4
A0A7K8APA7,1,4
A0A7L4CHQ5,1,4
A0A7K6EPE3,1,4
A0A7K7N090,1,4
A0A7K8VM19,1,4
A0A7K8GLI6,1,4
A0A7L1YVF4,1,4
A0A7L1LJ47,1,4
A0A7L4EXL9,1,4
A0A7L2TIL8,1,4
A0A7K6WYT0,1,4
A0A7K9JY36,1,4
A0A7K9WNP5,1,4
A0A7K5ZWK1,1,4
A0A7K8TXK5,1,4
A0A7L2PUN4,1,4
A0A7K8B0B7,1,4
A0A7L1ZAD1,1,4
A0A7K9TKH5,1,4
A0A7K7TBH5,1,4
A0A7L3T9H0,1,4
A0A7K5VNC2,1,4
A0A7L1UL60,1,4
A0A7K7AIU8,1,4
A0A7L1VWX6,1,4
A0A7L4GMH4,1,4
A0A7K8ICL7,1,4
A0A7L3BKJ2,1,4
A0A7K6CW46,1,4
A0A7K6MPR9,1,4
A0A7K6ALA7,1,4
A0A7L2INV0,1,4
A0A7K7ZKH3,1,4
A0A7L2T9Z3,1,4
A0A7L4JY14,1,4
A0A7L0ENA3,1,4
A0A7K9H5J1,1,4
A0A7K9LJQ5,1,4
A0A7K8H3L9,1,4
A0A7K8PNS0,1,4
A0A7L2Z3N4,1,4
A0A7L1QGV1,1,4
A0A7K6E6R0,1,4
A0A7L2PAZ0,1,4
A0A7L3DEG3,1,4
A0A7L3PKS1,1,4
A0A7L2M7N4,1,4
A0A7K6FAY7,1,4
A0A7L3L1I5,1,4
A0A7K8T9T3,1,4
A0A7L3N448,1,4
A0A7L4NHW3,1,4
A0A7K7W3B1,1,4
A0A7K9NCM4,1,4
A0A7L3K783,1,4
A0A7L1G2V5,1,4
A0A7L1JPS6,1,4
A0A7L1MD56,1,4
A0A7L2KHG1,1,4
A0A7L2S5J1,1,4
A0A7L0T6T3,1,4
A0A7L0NM30,1,4
A0A7K5YPK3,1,4
A0A7K9DK52,1,4
A0A7L1N185,1,4
A0A7K8T4V7,1,4
A0A7K7P223,1,4
A0A7K8HPJ5,1,4
A0A7L3ELS3,1,4
A0A7K8EV91,1,4
A0A7L0JUD2,1,4
A0A7K6C4D2,1,4
A0A7L0KVX7,1,4
A0A7L1ALS8,1,4
A0A7K9ZGV6,1,4
A0A7L2XIF4,1,4
A0A7L3DFW2,1,4
A0A7L2UDZ0,1,4
A0A7K8XFF9,1,4
A0A7K9ID01,1,4
A0A7L2CGQ9,1,4
A0A7L3QIQ6,1,4
A0A7K6KMG9,1,4
A0A7K7GEJ9,1,4
A0A7L2VZU5,1,4
A0A7L3M3M3,1,4
A0A7L4M3G7,1,4
A0A7L0N7J6,1,4
A0A7L4HNN2,1,4
A0A7L4KI71,1,4
A0A7K8S1W0,1,4
A0A7L0RW52,1,4
A0A7L4DNE3,1,4
A0A7K6S3I1,1,4
A0A7K9J396,1,4
A0A7K6S4Z5,1,4
A0A7L0UM10,1,4
A0A7K6DMX1,1,4
A0A7K6KJ20,1,4
A0A7K7W0H0,1,4
A0A7K6B7X2,1,4
A0A7K6SJH1,1,4
A0A7L0M5F8,1,4
A0A7K9A690,1,4
A0A7K7SLC7,1,4
A0A7K7SF21,1,4
A0A7K8KRV8,1,4
A0A7L1MP70,1,4
A0A7L3L986,1,4
A0A7K9Q5C3,1,4
A0A7L4I4B6,1,4
A0A7K6VH21,1,4
A0A7L3QNW1,1,4
A0A7L0G622,1,4
A0A7L0VV08,1,4
A0A7L4AEF4,1,4
A0A7L2SN36,1,4
A0A7K6MI19,1,4
A0A7K9EBD8,1,4
A0A7L3CL26,1,4
A0A7K9E7Z8,1,4
A0A7L2UBF2,1,4
A0A7K8WSV4,1,4
A0A7L1R0W4,1,4
A0A7L0M1N4,1,4
A0A7L4ML49,1,4
A0A7L2NEE5,1,4
A0A7L3YYN8,1,4
A0A7L0SLY5,1,4
A0A7L0PSX2,1,4
A0A7L2DSZ0,1,4
A0A7L1UX46,1,4
A0A7K7VHC7,1,4
A0A7K9LQ44,1,4
A0A7L0I4C6,1,4
A0A7L4E2E2,1,4
A0A7K7DUR2,1,4
A0A7L0F3V1,1,4
A0A7L1EZW4,1,4
A0A7K8VZH4,1,4
A0A7K9X2R7,1,4
A0A7K9ANC3,1,4
A0A7L2LP74,1,4
A0A7L2DRC3,1,4
A0A7L1WXX3,1,4
A0A7K7AKH0,1,4
A0A7K7PL27,1,4
A0A7L3B4W2,1,4
A0A7L0FVD3,1,4
A0A7K6IY21,1,4
A0A7K6M5S6,1,4
A0A7L3FH99,1,4
A0A7L2F4X2,1,4
A0A7K9IX11,1,4
A0A7K8XYT2,1,4
A0A7L3CTQ0,1,4
A0A7K6CGM2,1,4
A0A7L2XC73,1,4
A0A7K5YW68,1,4
A0A7K6ZIC2,1,4
A0A7K7XID9,1,4
A0A7L4FET6,1,4
A0A7K7DV79,1,4
A0A7L2FLY1,1,4
A0A7L3HYZ6,1,4
A0A7L0J6M3,1,4
A0A7K8K851,1,4
A0A7K5XDS6,1,4
A0A7L1DMV6,1,4
A0A7K6XJU9,1,4
A0A7L2ZT45,1,4
A0A7K9PQK8,1,4
A0A7L1VNH3,1,4
A0A7K7P7H9,1,4
A0A7L3FEA4,1,4
A0A7L0K600,1,4
A0A7K7F3G0,1,4
A0A7L2QCG3,1,4
A0A7K9ZUW8,1,4
A0A7K7S9D9,1,4
A0A7L1EHR2,1,4
A0A7L2QZ64,1,4
A0A7L0RIT9,1,4
A0A7K6IBX5,1,4
A0A7K9VEA5,1,4
A0A7K8XM55,1,4
A0A7L1GIW4,1,4
A0A7L3WXN1,1,4
A0A7K9JQ38,1,4
A0A7L3XMW2,1,4
A0A7K6V1X9,1,4
A0A7L0KUR5,1,4
A0A7L0E6X6,1,4
A0A7K6N867,1,4
A0A7K8FAM2,1,4
A0A7L3P2V3,1,4
A0A7L1Q102,1,4
A0A7K8M4U9,1,4
A0A7K9F6W9,1,4
A0A7L0XMS3,1,4
A0A7K6GTE8,1,4
A0A7K8R520,1,4
A0A7K9EYS2,1,4
A0A7K7VMF3,1,4
A0A7L3GBB0,1,4
A0A7K7L7V9,1,4
A0A7K8B0J7,1,4
A0A7L4LS92,1,4
A0A7L2ANN5,1,4
A0A7L4G0B2,1,4
A0A7L2X976,1,4
A0A7L3J088,1,4
A0A7K9VPH4,1,4
A0A7L0VRK0,1,4
A0A7L1HLX7,1,4
A0A7K7VDQ6,1,4
A0A7K9DEW6,1,4
A0A7L0GNU5,1,4
A0A7K8GP06,1,4
A0A7L3VZU7,1,4
A0A7L1F9R8,1,4
A0A7L0Z0H9,1,4
A0A7L0GZY4,1,4
A0A7K7JF19,1,4
A0A7L2L9N2,1,4
A0A7K8CYV1,1,4
A0A7L4AX25,1,4
A0A7K6PBF7,1,4
A0A7L0VMT2,1,4
A0A7K7WJU7,1,4
A0A7K9MBC7,1,4
